,Time Interval,Average Packet Size,Standard Deviation Packet Size,Median Packet Size,Average Packet Intervals,Standard Deviation Packet Intervals,Median Packet Intervals,Inbound Packets,Outbound Packets,Total Packets,Cluster,Persona
589,"(294.5, 295.0)",924.548387096774,214.5031163624432,961.0,0.003218935483870967,0.004265842105134754,0.000534,73,82,155,1,1
590,"(295.0, 295.5)",887.2176870748299,246.2976681352472,1005.0,0.0032608095238095213,0.0044781768769838175,0.00045,54,93,147,1,1
591,"(295.5, 296.0)",895.1760563380283,252.0102806440536,975.0,0.003523345070422535,0.004718472805651268,0.0004745,55,87,142,1,1
592,"(296.0, 296.5)",906.37012987013,209.08562061749402,952.0,0.003185305194805194,0.004474148263527386,0.0003485,66,88,154,1,1
593,"(296.5, 297.0)",912.6928571428572,221.5506144626017,929.5,0.0035684285714285696,0.004712213659247723,0.0004845,53,87,140,1,1
594,"(297.0, 297.5)",887.25,224.25838930756902,907.0,0.003376743055555553,0.004579114946008957,0.0004035,55,89,144,1,1
595,"(297.5, 298.0)",844.7434210526317,261.47595578392963,842.0,0.003254144736842103,0.004658471521788008,0.000452,58,94,152,1,1
596,"(298.0, 298.5)",861.6712328767122,260.59068471426383,855.5,0.0031750410958904093,0.004571735607760472,0.0003905,55,91,146,1,1
597,"(298.5, 299.0)",794.8595041322315,215.9687981239082,798.0,0.0041470330578512364,0.005665484146616663,0.000731,56,65,121,1,1
598,"(299.0, 299.5)",750.2962962962962,254.72853780300082,753.0,0.0035157629629629624,0.004735506699877865,0.000642,66,69,135,1,1
599,"(299.5, 300.0)",791.7333333333332,219.47612019945944,774.0,0.003249593333333333,0.004723090708447563,0.0004865,90,60,150,1,1
600,"(300.0, 300.5)",841.7793103448275,203.2388943585273,804.0,0.0034582896551724122,0.004580906686268017,0.000685,82,63,145,1,1
601,"(300.5, 301.0)",816.5579710144928,191.67117592513665,814.0,0.0035635652173913045,0.0046417212497035214,0.0005505,73,65,138,1,1
602,"(301.0, 301.5)",836.0656934306569,188.45030568153544,834.0,0.0036198686131386853,0.0047395034205902865,0.000944,75,62,137,1,0
603,"(301.5, 302.0)",877.0,222.01769298864448,847.0,0.00406276984126984,0.0049740013335948345,0.0007345,58,68,126,1,0
604,"(302.0, 302.5)",908.3828125,181.40519404546612,884.0,0.003795624999999998,0.004841949522775135,0.000596,65,63,128,1,0
605,"(302.5, 303.0)",861.8840579710146,223.940948696572,826.0,0.003431811594202897,0.004668279976077601,0.0006525000000000001,70,68,138,1,0
606,"(303.0, 303.5)",868.7016129032259,278.7695956826214,820.5,0.00395464516129032,0.004779796160557526,0.0007309999999999999,60,64,124,1,0
607,"(303.5, 304.0)",892.7741935483872,207.29601938729047,871.5,0.003847096774193546,0.004804866297505069,0.00047149999999999997,64,60,124,1,0
608,"(304.0, 304.5)",924.139344262295,202.48400877880883,856.5,0.004048352459016393,0.004937060206875769,0.0006745,62,60,122,1,0
609,"(304.5, 305.0)",885.0,223.0582193750529,890.0,0.003609519083969464,0.0046961542979354525,0.000719,65,66,131,1,0
610,"(305.0, 305.5)",882.4296875,205.54370700574935,838.0,0.0038183906250000006,0.00495258025208045,0.000625,65,63,128,1,0
611,"(305.5, 306.0)",769.7706422018349,207.59338072956936,784.0,0.004627266055045868,0.006725646937961793,0.000634,56,53,109,1,0
612,"(306.0, 306.5)",776.7454545454545,255.30124089593158,841.5,0.004400309090909088,0.007407820460633535,0.0005895,68,42,110,1,0
613,"(306.5, 307.0)",719.7777777777777,300.080902902208,792.0,0.0044998981481481435,0.00744093009328005,0.000518,73,35,108,0,0
614,"(307.0, 307.5)",762.8461538461537,232.31501233726792,799.0,0.005392560439560439,0.0078494636748263,0.000758,62,29,91,0,0
615,"(307.5, 308.0)",816.7916666666665,249.0647312464716,844.0,0.005189166666666669,0.007067046981987177,0.0020805,68,28,96,0,0
616,"(308.0, 308.5)",777.2736842105263,244.59147190754467,837.0,0.005205357894736842,0.008044025858951776,0.000432,67,28,95,0,0
617,"(308.5, 309.0)",777.5208333333335,241.99029902986075,830.0,0.004991406250000001,0.006494737998974937,0.000749,64,32,96,0,0
618,"(309.0, 309.5)",807.2083333333335,240.53847122726725,866.5,0.005133958333333332,0.006641200771129882,0.0007465,63,33,96,0,0
619,"(309.5, 310.0)",798.2717391304348,244.14547560518238,872.5,0.005047010869565216,0.007099949848909035,0.0010279999999999998,67,25,92,0,0
620,"(310.0, 310.5)",769.6458333333335,255.9381084381089,872.0,0.005184031249999999,0.00784954874392303,0.0008945,66,30,96,0,0
621,"(310.5, 311.0)",754.0392156862746,285.38519814137294,872.0,0.004610362745098042,0.007567773596226756,0.0006615,76,26,102,0,0
622,"(311.0, 311.5)",810.3823529411765,253.95630107129608,881.5,0.004789823529411763,0.006540119356424052,0.0010525,66,36,102,0,0
623,"(311.5, 312.0)",887.5079365079365,183.61131756105863,893.0,0.0038521349206349204,0.00526980462689565,0.000647,66,60,126,1,0
624,"(312.0, 312.5)",810.8495575221239,212.58633629484927,887.0,0.004348619469026547,0.006203561476106435,0.000573,64,49,113,1,0
625,"(312.5, 313.0)",948.0,219.9846116386284,939.0,0.004383954545454545,0.0055757280306081465,0.0008699999999999999,60,50,110,1,0
626,"(313.0, 313.5)",881.7753623188406,189.29380932790116,882.0,0.003402797101449275,0.0044960331455765465,0.0008520000000000001,79,59,138,1,0
627,"(313.5, 314.0)",950.9918032786884,206.46323170957325,944.0,0.004099901639344262,0.005438329692238684,0.0007134999999999999,67,55,122,1,0
628,"(314.0, 314.5)",860.4609375,282.52168482988026,931.5,0.003665984375,0.005056267952359046,0.0008195,72,56,128,1,0
629,"(314.5, 315.0)",886.08,256.0083037967777,935.0,0.003875575999999999,0.005187300634744992,0.000795,69,56,125,1,0
630,"(315.0, 315.5)",816.8350515463918,234.97445253032157,900.0,0.004898381443298967,0.006125793498674443,0.001182,63,34,97,0,0
631,"(315.5, 316.0)",834.97,222.6650995680656,928.0,0.00467995,0.006323862231479057,0.0012395000000000002,74,26,100,0,0
632,"(316.0, 316.5)",845.875,223.2558870264209,940.5,0.005463397727272725,0.00806786588958992,0.0013225,64,24,88,0,0
633,"(316.5, 317.0)",834.7692307692308,234.62362658915268,923.0,0.0054777472527472535,0.007398441590547455,0.001587,71,20,91,0,0
634,"(317.0, 317.5)",833.9042553191489,234.34883791297094,916.5,0.005279585106382979,0.00873975303212691,0.000681,68,26,94,0,0
635,"(317.5, 318.0)",818.2526315789473,267.9153950458532,931.0,0.0050271263157894725,0.006404458470708005,0.001195,71,24,95,0,0
636,"(318.0, 318.5)",769.5555555555555,276.102506091002,912.0,0.0041401709401709405,0.0063114315829057325,0.000671,73,44,117,1,0
637,"(318.5, 319.0)",832.4273504273505,221.01417165668747,926.0,0.004150128205128204,0.00719391976571123,0.000519,68,49,117,1,0
638,"(319.0, 319.5)",832.3660714285713,240.6204440976714,945.0,0.0043914821428571406,0.006843321043220107,0.0008749999999999999,72,40,112,1,0
639,"(319.5, 320.0)",833.3564356435643,254.805792091091,957.0,0.004726851485148515,0.008084571614360452,0.000431,66,35,101,0,0
640,"(320.0, 320.5)",929.53,295.9583117995376,1100.0,0.00484022,0.006739285464897129,0.0007795,68,32,100,0,0
641,"(320.5, 321.0)",971.0526315789474,308.70227233554465,1125.0,0.005323936842105264,0.006982057803125192,0.000735,71,24,95,0,0
642,"(321.0, 321.5)",966.1789473684213,305.22032429145725,1119.0,0.005071368421052631,0.006919943152596153,0.0008880000000000002,66,29,95,0,0
643,"(321.5, 322.0)",873.8448275862069,372.2339751203308,1091.5,0.00425546551724138,0.006410579518578487,0.0007965,78,38,116,0,0
644,"(322.0, 322.5)",930.5478260869563,314.30067857427565,1100.0,0.004344965217391302,0.005462196359428595,0.000798,66,49,115,1,0
645,"(322.5, 323.0)",1045.1404958677683,238.64563358618577,1113.0,0.004101355371900827,0.005247287911959065,0.000727,70,51,121,1,0
646,"(323.0, 323.5)",984.5271317829455,252.64467011247302,1092.0,0.003515542635658914,0.004910263096005765,0.000556,72,57,129,1,0
647,"(323.5, 324.0)",995.2682926829268,259.83219910419774,1083.0,0.00402213008130081,0.005146402031340543,0.001505,66,57,123,1,0
648,"(324.0, 324.5)",954.9166666666665,332.592865279891,1112.0,0.005071958333333333,0.006484131832350282,0.001615,68,28,96,0,0
649,"(324.5, 325.0)",923.2075471698113,344.4866910686828,1114.0,0.004525849056603772,0.0066030324891817385,0.0008904999999999999,71,35,106,0,0
650,"(325.0, 325.5)",993.2436974789917,277.1402375958557,1100.0,0.004076865546218486,0.005348958426923453,0.000742,71,48,119,1,0
651,"(325.5, 326.0)",1001.4202898550724,295.7147671776345,1090.0,0.0035377608695652154,0.00479353193399744,0.0005965,75,63,138,1,0
652,"(326.0, 326.5)",978.214876033058,256.6144386237704,1062.0,0.0041200495867768595,0.00613856290165057,0.00062,72,49,121,1,0
653,"(326.5, 327.0)",939.7777777777777,278.855546311728,1014.0,0.004184461538461536,0.005020450528516721,0.001052,69,48,117,1,0
654,"(327.0, 327.5)",904.78,306.04448016323363,1028.0,0.004942239999999998,0.007490239603347519,0.0009635,72,28,100,0,0
655,"(327.5, 328.0)",957.0842105263158,307.2592523461184,1106.0,0.005211084210526315,0.0070978794880496325,0.000825,65,30,95,0,0
656,"(328.0, 328.5)",949.7358490566037,327.1220334949078,1133.5,0.004723971698113207,0.006230254346955894,0.000978,70,36,106,0,0
657,"(328.5, 329.0)",1003.7204301075267,270.4007237895268,1124.0,0.005267118279569891,0.008216385083755115,0.000724,69,24,93,0,0
658,"(329.0, 329.5)",885.4854368932039,383.89315977127023,1096.0,0.004758941747572818,0.006526625524853668,0.001062,72,31,103,0,0
659,"(329.5, 330.0)",959.31,336.2371906613519,1117.5,0.004649,0.006746269414283793,0.0005285,75,25,100,0,0
660,"(330.0, 330.5)",974.2307692307692,273.7896628566891,1093.0,0.005438153846153845,0.0067197031877623825,0.002715,68,23,91,0,0
661,"(330.5, 331.0)",972.9891304347825,317.1111184096448,1102.0,0.00548541304347826,0.006113722946542536,0.0030605,69,23,92,0,0
662,"(331.0, 331.5)",965.9795918367348,292.04359862311463,1085.0,0.004517112244897958,0.0065435553844791,0.0008324999999999999,71,27,98,0,0
663,"(331.5, 332.0)",981.8023255813954,323.14643629265913,1108.0,0.005945953488372093,0.008588233333232541,0.0018940000000000003,67,19,86,0,0
664,"(332.0, 332.5)",976.019417475728,299.82517718525094,1100.0,0.004702067961165046,0.006206720410977273,0.0008089999999999999,68,35,103,0,0
665,"(332.5, 333.0)",965.312,288.7748988287388,1066.0,0.003923215999999999,0.005206169741795508,0.000562,72,53,125,1,0
666,"(333.0, 333.5)",886.69,357.5228380075457,1053.5,0.00486885,0.006770441043740628,0.0009615,78,22,100,0,0
667,"(333.5, 334.0)",964.1447368421052,284.7390245562824,1094.5,0.006271144736842105,0.008332746631139814,0.002111,58,18,76,0,0
668,"(334.0, 334.5)",985.4105263157896,312.43305648032015,1110.0,0.005314368421052632,0.008201425712918703,0.001394,76,19,95,0,0
669,"(334.5, 335.0)",966.5494505494504,338.2300093045252,1097.0,0.005480571428571426,0.007318324111651153,0.001756,72,19,91,0,0
670,"(335.0, 335.5)",963.5568181818179,323.6115117354305,1117.0,0.005528136363636364,0.0071741684594550425,0.0010899999999999998,68,20,88,0,0
671,"(335.5, 336.0)",972.0674157303372,321.1626180327573,1111.0,0.0056326853932584225,0.007258667093074297,0.002426,70,19,89,0,0
672,"(336.0, 336.5)",994.2261904761904,294.6945877152925,1111.0,0.005696821428571427,0.008279959967542935,0.0015075,67,17,84,0,0
673,"(336.5, 337.0)",886.3921568627451,409.101579214862,1124.0,0.0048943137254901965,0.006554065300255085,0.0014955,77,25,102,0,0
674,"(337.0, 337.5)",962.6352941176469,330.85534341053847,1092.0,0.005394729411764705,0.008303575982941432,0.002142,66,19,85,0,0
675,"(337.5, 338.0)",995.8295454545456,303.5819577874217,1099.5,0.005563420454545456,0.00630971673357589,0.0031165000000000003,74,14,88,0,0
676,"(338.0, 338.5)",951.9186046511627,317.1356813032511,1083.0,0.005706872093023257,0.008074330719008104,0.001023,68,18,86,0,0
677,"(338.5, 339.0)",968.953488372093,322.8584795405218,1092.0,0.005760523255813953,0.006415620015384775,0.0026490000000000003,70,16,86,0,0
678,"(339.0, 339.5)",984.2,314.6434414350556,1095.0,0.0058510588235294115,0.007462190526968895,0.001644,70,15,85,0,0
679,"(339.5, 340.0)",942.4888888888887,344.3068674544259,1089.0,0.005075566666666665,0.006247725576362015,0.0024125,70,20,90,0,0
680,"(340.0, 340.5)",932.2650602409641,362.6510815302463,1111.0,0.005754216867469878,0.006467396236071065,0.003684,63,20,83,0,0
681,"(340.5, 341.0)",908.968085106383,380.5694220401747,1075.0,0.005235776595744681,0.0077234664568990126,0.0009115,72,22,94,0,0
682,"(341.0, 341.5)",1002.4615384615383,322.4517558723085,1106.5,0.0064830128205128216,0.007672239566180952,0.0032770000000000004,66,12,78,0,0
683,"(341.5, 342.0)",991.5116279069767,303.2305953904523,1107.0,0.005719348837209304,0.00711289142459362,0.002802,71,15,86,0,0
684,"(342.0, 342.5)",956.0,322.58670434192084,1102.0,0.005602629213483146,0.008191921225959067,0.001507,67,22,89,0,0
685,"(342.5, 343.0)",950.4430379746836,320.16124730802744,1098.0,0.0058830632911392395,0.00958659115953348,0.000933,58,21,79,0,0
686,"(343.0, 343.5)",828.7058823529413,384.45581606968034,1008.5,0.01236226470588235,0.014804385403326669,0.007520999999999999,20,14,34,0,0
687,"(343.5, 344.0)",870.5882352941177,362.1363928947538,1101.0,0.009890215686274512,0.014131018188812478,0.005198,33,18,51,0,0
688,"(344.0, 344.5)",814.7462686567163,433.642442547187,1064.0,0.007488298507462686,0.0100366348021619,0.00468,47,20,67,0,0
689,"(344.5, 345.0)",870.7164179104477,398.8817249310175,1116.0,0.00679773134328358,0.007443926003861969,0.005104,46,21,67,0,0
690,"(345.0, 345.5)",940.8333333333335,327.29983142934805,1108.0,0.006106666666666666,0.006967498999140961,0.0045515,59,19,78,0,0
691,"(345.5, 346.0)",924.9818181818182,367.03978444714033,1100.0,0.008908690909090907,0.009814985977372914,0.0055850000000000006,40,15,55,0,0
692,"(346.0, 346.5)",974.6260869565216,285.63660697348604,1075.0,0.00419566956521739,0.005548934006559576,0.002239,100,15,115,0,0
693,"(346.5, 347.0)",1013.696682464455,257.9184310672266,1030.0,0.0024140568720379127,0.003658287355813175,0.000692,164,47,211,1,0
694,"(347.0, 347.5)",891.7612903225805,282.65127162100947,969.0,0.003135696774193549,0.005122647395880571,0.0008210000000000001,117,38,155,1,0
695,"(347.5, 348.0)",840.4787234042552,309.93421878286745,981.0,0.004901925531914894,0.007720111470919775,0.0006144999999999999,71,23,94,0,0
696,"(348.0, 348.5)",826.4536082474228,332.1135605425047,960.0,0.005089876288659792,0.007248113223248935,0.001001,75,22,97,0,0
697,"(348.5, 349.0)",889.2613636363636,271.1996971448391,989.0,0.0057638068181818155,0.007685909090566888,0.0025345,71,17,88,0,0
698,"(349.0, 349.5)",885.6585365853657,288.24553231843106,990.0,0.005807353658536584,0.007658564468155091,0.0024265000000000003,66,16,82,0,0
699,"(349.5, 350.0)",862.4111111111113,287.6392049681451,977.5,0.005201422222222221,0.006290747593124325,0.0015860000000000002,68,22,90,0,0
700,"(350.0, 350.5)",900.7222222222223,272.3418633112804,999.5,0.005472344444444443,0.008196322935715858,0.0015805,72,18,90,0,0
701,"(350.5, 351.0)",913.7176470588237,299.4491216727613,1039.0,0.0058457058823529395,0.007481684679178578,0.002095,69,16,85,0,0
702,"(351.0, 351.5)",897.6024096385543,271.5675337001397,991.0,0.005853036144578314,0.00769381515854128,0.003356,66,17,83,0,0
703,"(351.5, 352.0)",820.4226804123712,365.7220550685642,995.0,0.005080422680412372,0.0067666779913211645,0.0017870000000000004,75,22,97,0,0
704,"(352.0, 352.5)",904.779069767442,289.53241822606043,1037.0,0.0054186976744186035,0.007334796191995532,0.0017475000000000001,68,18,86,0,0
705,"(352.5, 353.0)",924.865168539326,294.4738447642767,1040.0,0.005747820224719103,0.007785652795018945,0.001775,73,16,89,0,0
706,"(353.0, 353.5)",928.440476190476,290.8885577686657,1039.0,0.005324595238095237,0.009233117928282264,0.001566,68,16,84,0,0
707,"(353.5, 354.0)",948.4588235294118,262.932842817197,1040.0,0.005788399999999997,0.007994334439076808,0.001327,69,16,85,0,0
708,"(354.0, 354.5)",924.8823529411764,302.39840528383615,1040.0,0.005745741176470589,0.006910092026389032,0.001512,69,16,85,0,0
709,"(354.5, 355.0)",930.3846153846154,304.6794953254893,1081.0,0.005508703296703294,0.007307349430530735,0.001187,69,22,91,0,0
710,"(355.0, 355.5)",905.7956989247313,326.83956172981016,1065.0,0.004981677419354839,0.007276091487164884,0.000908,71,22,93,0,0
711,"(355.5, 356.0)",858.6666666666665,357.52602013344955,1033.0,0.005173225806451613,0.006955708180006817,0.001996,71,22,93,0,0
712,"(356.0, 356.5)",1015.7029702970295,252.28295798782983,1088.0,0.004967861386138611,0.006643176393909322,0.0007700000000000001,70,31,101,0,0
713,"(356.5, 357.0)",1087.0,193.48010968967446,1104.5,0.0038705887096774205,0.004648023160550053,0.0008255000000000001,71,53,124,1,0
714,"(357.0, 357.5)",937.2772277227724,296.0674625423025,1066.0,0.004957940594059404,0.007410363312040486,0.000786,70,31,101,0,0
715,"(357.5, 358.0)",921.38202247191,315.27367280514403,1057.0,0.005489382022471912,0.007608420551219457,0.001643,70,19,89,0,0
716,"(358.0, 358.5)",963.4235294117647,324.3999360163238,1100.0,0.005872894117647057,0.0077935882927410716,0.0010539999999999998,68,17,85,0,0
717,"(358.5, 359.0)",960.7191011235956,312.91626779975564,1096.0,0.005436651685393257,0.007745408936473745,0.000677,68,21,89,0,0
718,"(359.0, 359.5)",900.3936170212766,413.33797824527886,1131.5,0.005238755319148932,0.0074944419458204126,0.000953,73,21,94,0,0
719,"(359.5, 360.0)",937.2065217391304,330.1662431092367,1080.0,0.005033880434782606,0.008153239167325646,0.0010605,71,21,92,0,0
720,"(360.0, 360.5)",965.9010989010987,327.2002803226541,1105.0,0.00543164835164835,0.0067505114676570605,0.002869,71,20,91,0,0
721,"(360.5, 361.0)",961.1264367816092,314.28060357162013,1098.0,0.005810264367816093,0.007838011351160759,0.002017,67,20,87,0,0
722,"(361.0, 361.5)",978.2235294117647,340.26986406697387,1111.0,0.0054247529411764715,0.007247194376522022,0.000816,68,17,85,0,1
723,"(361.5, 362.0)",952.4555555555555,309.7636707400692,1082.0,0.0059432555555555535,0.008776706776054098,0.0017469999999999999,72,18,90,0,1
724,"(362.0, 362.5)",1086.8245614035088,195.3610338595977,1125.0,0.00439028947368421,0.005372530905578176,0.001448,73,41,114,1,1
725,"(362.5, 363.0)",1065.8992248062016,279.9052809925518,1129.0,0.003690875968992247,0.004798065700766417,0.000625,70,59,129,1,1
726,"(363.0, 363.5)",1042.378787878788,287.00207543210604,1094.5,0.0037455378787878773,0.0047380154627514465,0.0008324999999999999,79,53,132,1,1
727,"(363.5, 364.0)",1106.5070422535214,177.99959146016047,1090.0,0.0034572253521126762,0.004403870208589765,0.0007335,72,70,142,1,1
728,"(364.0, 364.5)",1106.9136690647479,192.79738865625825,1119.0,0.0035971510791366905,0.004517011324216118,0.001064,71,68,139,1,1
729,"(364.5, 365.0)",1105.1608391608393,213.71356539324702,1139.0,0.003437111888111888,0.004443444476797117,0.000669,74,69,143,1,1
730,"(365.0, 365.5)",1088.029197080292,171.9452692337029,1106.0,0.0036370802919708,0.004907204598490568,0.00059,66,71,137,1,1
731,"(365.5, 366.0)",1104.2344827586207,190.69441864585855,1125.0,0.003473696551724136,0.004718875530080317,0.0005740000000000001,76,69,145,1,1
732,"(366.0, 366.5)",1107.9389312977098,175.63396183431698,1122.0,0.003655351145038165,0.0045092626463991,0.0006889999999999999,64,67,131,1,1
733,"(366.5, 367.0)",1062.1006289308175,289.8724336400618,1135.0,0.003075207547169809,0.004362389442326871,0.000586,88,71,159,1,1
734,"(367.0, 367.5)",1124.0808823529412,170.3135259258341,1128.0,0.0036669558823529424,0.004972387337595117,0.0006144999999999999,71,65,136,1,1
735,"(367.5, 368.0)",1113.8958333333333,213.88009577128216,1152.5,0.0034737986111111085,0.00451491719534669,0.0007469999999999999,75,69,144,1,1
736,"(368.0, 368.5)",1092.0526315789473,192.54441895193298,1078.0,0.00375766917293233,0.004702475559715787,0.000878,61,72,133,1,1
737,"(368.5, 369.0)",1135.8287671232874,186.0401647249414,1198.0,0.0033495410958904103,0.0045104649720197065,0.0006105,77,69,146,1,1
738,"(369.0, 369.5)",1133.9928057553955,199.47007680870502,1152.0,0.0035510071942446023,0.004809587274010597,0.000509,71,68,139,1,1
739,"(369.5, 370.0)",1113.4347826086957,230.1237038492777,1159.0,0.0035023985507246372,0.004432003426538003,0.0007224999999999999,69,69,138,1,1
740,"(370.0, 370.5)",1124.4761904761904,234.4477139867379,1216.0,0.0033395714285714287,0.004326865750075693,0.0008810000000000002,76,71,147,1,1
741,"(370.5, 371.0)",1075.6558441558439,294.2719470520964,1172.0,0.003158389610389609,0.004289777277323578,0.0005785,82,72,154,1,1
742,"(371.0, 371.5)",1129.887323943662,159.0976816941325,1152.5,0.003521408450704225,0.004782195398025118,0.0004969999999999999,73,69,142,1,1
743,"(371.5, 372.0)",1110.7391304347825,203.32266630362443,1147.0,0.0036200797101449272,0.004748559835555206,0.0007555,70,68,138,1,1
744,"(372.0, 372.5)",1110.7241379310344,194.74682577496685,1144.0,0.0034016482758620664,0.004703199777413711,0.000463,75,70,145,1,1
745,"(372.5, 373.0)",1104.1818181818182,177.75215690735962,1088.5,0.003723196969696968,0.004954411682653363,0.0005805000000000001,65,67,132,1,1
746,"(373.0, 373.5)",1097.5328467153288,193.455195112722,1112.0,0.0035657810218978053,0.004810664538776031,0.000594,69,68,137,1,1
747,"(373.5, 374.0)",1131.0337837837835,146.2307567683398,1139.5,0.003403662162162161,0.004440007967992565,0.000516,77,71,148,1,1
748,"(374.0, 374.5)",1061.9938650306751,288.8534272451439,1126.0,0.002921355828220859,0.004085012343667196,0.000556,84,79,163,1,1
749,"(374.5, 375.0)",1064.2517482517483,239.765039579728,1091.0,0.0034524755244755203,0.0045833540640571714,0.000517,65,78,143,1,1
750,"(375.0, 375.5)",1096.909090909091,168.18224140861034,1118.0,0.0033759580419580404,0.0046558101409582475,0.000464,66,77,143,1,1
751,"(375.5, 376.0)",1084.7516778523488,182.96100256613056,1079.0,0.003298355704697985,0.004611135731110867,0.0005269999999999999,74,75,149,1,1
752,"(376.0, 376.5)",1099.6827586206898,195.18782633118468,1081.0,0.003389951724137931,0.004445110780601529,0.000542,69,76,145,1,1
753,"(376.5, 377.0)",1099.0071428571428,167.45258091497834,1078.0,0.0035017071428571412,0.0046389574438031045,0.0005149999999999999,64,76,140,1,1
754,"(377.0, 377.5)",1039.6887417218545,244.15563848852543,1078.0,0.003224377483443709,0.004607638631290034,0.000485,66,85,151,1,1
755,"(377.5, 378.0)",1009.45,286.0606831869921,1078.0,0.0030824437499999994,0.004312504223309391,0.0004595,69,91,160,1,1
756,"(378.0, 378.5)",956.9426751592357,312.66216801554725,1078.0,0.003082108280254775,0.0045095056718965215,0.000452,63,94,157,1,1
757,"(378.5, 379.0)",1033.4968944099378,253.34524675390088,1078.0,0.003049708074534161,0.004271318237148443,0.0005650000000000001,75,86,161,1,1
758,"(379.0, 379.5)",1062.1748251748252,191.53436475706314,1083.0,0.003474440559440557,0.0048409208494601215,0.000459,63,80,143,1,1
759,"(379.5, 380.0)",1096.2702702702702,195.6341718058421,1132.0,0.003290777027027025,0.004455733522334308,0.0005610000000000001,77,71,148,1,1
760,"(380.0, 380.5)",1087.0070422535214,192.16270058508812,1125.0,0.003446542253521125,0.004854571242870239,0.00048550000000000004,66,76,142,1,1
761,"(380.5, 381.0)",1062.6644295302012,190.7257338444841,1083.0,0.0033249395973154326,0.004591242811825321,0.000478,71,78,149,1,1
762,"(381.0, 381.5)",1089.611111111111,197.82227352765884,1141.0,0.0034739861111111096,0.004936374056428521,0.0004605,67,77,144,1,1
763,"(381.5, 382.0)",964.3076923076924,301.2883222126887,1078.0,0.003058442307692307,0.004422508822712816,0.0003865,67,89,156,1,1
764,"(382.0, 382.5)",976.3098591549297,262.3923536957473,1078.0,0.0034406338028169,0.0047917443624593895,0.000333,51,91,142,1,1
765,"(382.5, 383.0)",1030.6637168141592,248.25791638289448,1130.0,0.004381902654867256,0.005405595368234859,0.00092,69,44,113,1,1
766,"(383.0, 383.5)",1051.1743119266057,262.49747244062485,1114.0,0.004548633027522936,0.005136822118313554,0.001223,60,49,109,1,1
767,"(383.5, 384.0)",1025.8740740740739,266.4966587012861,1104.0,0.0036427333333333314,0.004659367501115118,0.000588,81,54,135,1,1
768,"(384.0, 384.5)",1026.4016393442623,244.91113786807617,1079.0,0.004064155737704915,0.005139491842296564,0.001105,73,49,122,1,1
769,"(384.5, 385.0)",932.472,290.6649100519082,1025.0,0.004017119999999999,0.004899575833517336,0.001126,77,48,125,1,1
770,"(385.0, 385.5)",955.753846153846,287.2511275111209,1046.0,0.0037238153846153844,0.0047897912138870615,0.0008900000000000001,84,46,130,1,1
771,"(385.5, 386.0)",966.390977443609,314.169102182983,1045.0,0.0035885338345864656,0.004792243239433075,0.000709,77,56,133,1,1
772,"(386.0, 386.5)",1037.9917355371902,188.72623452449886,1059.0,0.004134760330578512,0.005168648030876149,0.001101,78,43,121,1,1
773,"(386.5, 387.0)",948.4809160305343,185.7550227561948,1011.0,0.003753351145038168,0.0049951828347590795,0.0008470000000000001,85,46,131,1,1
774,"(387.0, 387.5)",912.3565217391304,240.50178506484016,1024.0,0.0042754260869565215,0.005508280882613891,0.000768,73,42,115,1,1
775,"(387.5, 388.0)",873.6538461538463,267.3134507576027,1012.0,0.004832913461538461,0.007090544876307027,0.0009429999999999999,71,33,104,0,1
776,"(388.0, 388.5)",967.8018867924527,210.3082282117106,1024.5,0.0045734433962264145,0.005700761772121319,0.0009395,66,40,106,1,1
777,"(388.5, 389.0)",959.7043478260871,223.6026383860693,1052.0,0.004296834782608693,0.005158175068167742,0.001504,68,47,115,1,1
778,"(389.0, 389.5)",944.59375,292.11259929912535,1036.0,0.00373090625,0.005845707181157353,0.000582,76,52,128,1,1
779,"(389.5, 390.0)",994.6511627906976,198.82866568837252,1033.0,0.0039002790697674414,0.005381597752957446,0.00099,73,56,129,1,1
780,"(390.0, 390.5)",969.4876033057852,219.92211180713053,1003.0,0.0039153471074380155,0.005432824838747555,0.000546,67,54,121,1,1
781,"(390.5, 391.0)",1068.892561983471,144.6206417754679,1081.0,0.004023735537190081,0.005036048973432438,0.001148,70,51,121,1,1
782,"(391.0, 391.5)",1027.946153846154,179.4789751042508,1059.0,0.0038954000000000007,0.004690402258083593,0.0008935000000000001,71,59,130,1,1
783,"(391.5, 392.0)",1035.4621848739496,181.97614808856682,1070.0,0.004254924369747897,0.005849214919303075,0.0006889999999999999,64,55,119,1,1
784,"(392.0, 392.5)",1023.439024390244,180.25965544915184,1053.0,0.004023569105691057,0.0048528085143288565,0.001068,66,57,123,1,1
785,"(392.5, 393.0)",934.2954545454544,282.8936287193842,1063.0,0.0036716287878787858,0.0055277344480650715,0.0005269999999999999,75,57,132,1,1
786,"(393.0, 393.5)",920.0820895522388,285.3526521127522,1050.0,0.003603888059701492,0.005810167749135083,0.0007145000000000001,77,57,134,1,1
787,"(393.5, 394.0)",1009.5748031496063,194.65828910891557,1058.0,0.0036504645669291295,0.004896076133465136,0.0006320000000000001,68,59,127,1,1
788,"(394.0, 394.5)",975.4153846153847,228.7530669804269,1062.5,0.0038243230769230774,0.004790434505086711,0.001373,69,61,130,1,1
